"","PLOT_ID","specie","G_sp","N_sp","sp_1","sp_2","sp_3","G_sp_1","G_sp_2","G_sp_3","N_sp_1","N_sp_2","N_sp_3","SUM_DBH","SUM_H","BASAL_AREA","DENSITY","CD_0_75","CD_75_125","CD_125_175","CD_175_225","CD_225_275","CD_275_325","CD_325_375","CD_375_425","CD_425_","MEAN_DBH","MEAN_H","QM_DBH","DOMINANT_H","X","Provincia","Estadillo","ESTRATO","FECHGR","CODGR","NUMPMA","NUMTIP","NUMPME","NUMMAT","VERIFICA","FECHAVE","CODVE","HOJA","VUELO","FOTO","COORDEX","COORDEY","ANO","MUNICI","PROPIED1","PROPIED2","AREAPRO1","AREAPRO2","ALTITUD1","ALTITUD2","PENDIEN1","PENDIEN2","USO1","USO2","FRACCION1","FRACCION2","ESPECIA12","OCUPA11","OCUPA12","ESTADA11","ESTADA12","ESPECIA21","ESPECIA22","OCUPA21","OCUPA22","ESTADA21","ESTADA22","ESPECIA31","ESPECIA32","OCUPA31","OCUPA32","ESTADA31","ESTADA32","ESPECIB1","MASAB1","ORIGEB1","EDADB1","ESPECIB2","MASAB2","ORIGEB2","EDADB2","ESPECIB3","MASAB3","ORIGEB3","EDADB3","ESPECIE1","ESPECIE2","ESPECIE3","ESPECIE4","ESPECIE5","ESPECIE6","ESPECIE7","CLASUELO","ESPESOR","CLACOBER","CUBIERTA","MEROSIVA1","MEROSIVA2","MEROSIVA3","MEROSIVA4","DISESPAC","COMPESPE","PREPSUEL1","PREPSUEL2","TRAVUELO1","TRAVUELO2","CORTAS","DANOS1","DANOS2","DANOS3","ORIENTA1","ORIENTA2","MAXPEND1","MAXPEND2","INVENTORY_ID","AGE","MUNICIPALITY","SPECIE_IFN_ID","Fecha_IFN2","Anyo_IFN2","EXEC_TIME"
"20366","42_2121","26",81192.3125,700.281749604339,26,43,NA,81192.3125,3906.25,NA,700.281749604339,31.8309886183791,NA,8468.63452191975,4106.1975317709,8.50985625,732.112738222719,127.323954473516,318.309886183791,190.985931710274,95.4929658551372,0,0,0,0,0,11.5673913043478,5.60869565217391,12.1654223107955,6.375,408,42,2121,NA,920122,3,14,4,4,3,"S",920131,2,379,2,"0379L02","542","4601",91,20,"3","3","0","0","09",9,2,2,9,1,"60",60,26,4,6,1,3,2,43,6,2,0,3,NA,NA,NA,NA,NA,NA,26,1,2,20,43,3,6,NA,NA,NA,NA,NA,26,43,37,45,15,NA,NA,1,3,"W","20",NA,NA,NA,"1",1,3,NA,2,NA,0,0,NA,NA,"01",226,NA,"0.75",NA,"IFN2",20,20,26,"19920122",1992,11
"20372","42_2126","26",93472.25,477.464829275686,26,43,NA,93472.25,56199.0625,NA,477.464829275686,795.774715459477,NA,14567.4519412012,8530.70494972559,14.96713125,1273.23954473516,0,891.267681314614,254.647908947033,127.323954473516,0,0,0,0,0,11.44125,6.7,12.234022743971,8.125,412,42,2126,NA,920122,3,19,6,1,3,"S",920131,2,379,2,"0379L02","542","4600",91,20,"3","3","0","0","09",9,2,2,9,1,"60",60,26,4,7,1,3,2,43,6,2,0,3,NA,NA,NA,NA,NA,NA,26,1,2,18,43,3,6,NA,NA,NA,NA,NA,26,43,45,15,58,NA,NA,1,3,"W","17",NA,NA,NA,"1",1,2,NA,2,NA,0,0,NA,NA,"01",102,NA,"2.25",NA,"IFN2",18,20,26,"19920122",1992,11
"20378","42_2132","26",58186.875,541.126806512444,26,44,45,58186.875,40412,29764.5625,541.126806512444,763.943726841098,413.802852038928,16232.2126459424,10074.507897717,12.83634375,1718.87338539247,0,1527.8874536822,159.154943091895,31.8309886183791,0,0,0,0,0,9.44351851851852,5.86111111111111,9.75110392610897,6.25,417,42,2132,NA,920122,3,18,4,4,3,"S",920131,2,379,2,"0379M02","542","4599",91,20,"3","3","0","0","09",9,2,3,9,1,"80",70,26,4,4,2,3,4,44,2,3,0,3,2,45,"2",2,0,3,26,1,2,20,44,3,6,NA,45,3,6,NA,26,44,45,43,15,NA,NA,1,3,"W","20",NA,NA,NA,"1",1,2,NA,1,NA,0,0,NA,NA,"01",317,NA,"3.00",NA,"IFN2",20,20,26,"19920122",1992,11
"20458","42_361","26",546379.082777778,724.190358833255,26,NA,NA,546379.082777778,NA,NA,724.190358833255,NA,NA,22027.3836544636,11722.5750173161,54.6379082777778,724.190358833255,0,0,0,95.4929658551372,113.176848420903,240.50080289442,198.059484736581,56.5884242104517,20.3718327157626,30.4165657354952,16.1871459269389,30.9938639485531,16.8844086021505,334,42,361,NA,920113,8,50,5,0,3,"S",920120,3,316,1,"0316L07","497","4637",91,129,"2","2","0","0","12",12,3,4,9,1,"90",90,26,5,8,4,4,21,21,5,2,4,4,NA,NA,NA,NA,NA,NA,26,1,1,66,21,1,1,65,NA,NA,NA,NA,26,21,NA,NA,NA,NA,NA,1,2,"W","20",NA,NA,NA,"1",1,2,NA,0,NA,0,0,NA,NA,"P204",288,NA,"4.75",NA,"IFN2",66,129,26,"19920113",1992,12
"20460","42_363","26",488510.364166667,878.676756927788,26,NA,NA,488510.364166667,NA,NA,878.676756927788,NA,NA,22848.0077617045,10908.5505350488,48.8510364166667,878.676756927788,0,0,63.6619772367581,159.154943091895,353.677651315323,212.206590789194,70.7355302630646,14.1471060526129,5.09295817894065,26.0027451296088,12.4147480276928,26.6058648791358,13.7336956521739,338,42,363,NA,920113,8,54,5,0,3,"S",920120,3,316,1,"0316L08","499","4637",91,129,"2","2","0","0","12",12,4,4,9,1,"90",90,26,5,0,4,4,21,NA,5,NA,4,NA,NA,NA,NA,NA,NA,NA,26,1,1,58,NA,NA,NA,NA,NA,NA,NA,NA,26,43,NA,NA,NA,NA,NA,1,2,"W","20",NA,NA,NA,"1",1,1,NA,0,NA,0,0,NA,NA,"P204",30,NA,"6.75",NA,"IFN2",58,129,26,"19920113",1992,12
"20478","42_440","26",252022.0625,2037.18327157626,26,NA,NA,252022.0625,NA,NA,2037.18327157626,NA,NA,25122.6077670557,11411.4094196889,25.20220625,2037.18327157626,0,1400.56349920868,541.126806512444,95.4929658551372,0,0,0,0,0,12.33203125,5.6015625,12.5504497553873,6.75,863,42,440,NA,920109,1,31,4,2,1,"S",920211,3,316,1,"0316M05","492","4633",91,164,"2","2","0","0","11",11,4,4,9,1,"30",90,26,7,8,2,3,21,21,3,1,2,2,NA,NA,NA,NA,NA,NA,26,1,1,18,21,1,1,20,NA,NA,NA,NA,26,21,45,43,NA,NA,NA,1,1,"W","20",NA,NA,NA,"1",1,2,NA,1,3,1,0,NA,NA,"P419",267,NA,"4.50",NA,"IFN2",18,164,26,"19920109",1992,11
"20637","42_848","26",354290.881944444,1655.21140815571,26,NA,NA,354290.881944444,NA,NA,1655.21140815571,NA,NA,26235.631335745,13609.1623449623,35.4290881944444,1655.21140815571,0,413.802852038928,604.788783749202,509.295817894065,113.176848420903,14.1471060526129,0,0,0,15.8503205128205,8.22200854700855,16.50852651358,10.4375,1230,42,848,NA,920108,10,48,6,2,4,"S",920114,10,347,4,"0347278","480","4626",91,80,"5","5","0","0","10",10,2,2,9,1,"90",90,26,0,0,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,1,2,29,NA,NA,NA,NA,NA,NA,NA,NA,26,37,45,44,38,15,NA,1,2,"W","20",NA,NA,NA,"1",1,3,NA,0,NA,1,0,NA,NA,"01",256,NA,"1.00",NA,"IFN2",29,80,26,"19920108",1992,12
"20641","42_851","26",414371.305555556,1064.56973045912,26,NA,NA,414371.305555556,NA,NA,1064.56973045912,NA,NA,23331.7609796205,11761.5502944911,41.4371305555556,1064.56973045912,0,0,127.323954473516,413.802852038928,495.148711841452,28.2942121052258,0,0,0,21.9166112956811,11.0481727574751,22.2619313636501,11.625,1233,42,851,NA,920108,7,54,4,2,5,"S",920114,10,347,4,"0347278","479","4625",91,80,"5","5","0","0","10",10,1,2,9,1,"90",95,26,0,0,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,1,2,30,NA,NA,NA,NA,NA,NA,NA,NA,26,45,37,44,NA,NA,NA,1,3,"W","20",NA,NA,NA,"1",1,3,NA,0,NA,0,0,NA,NA,"01",6,NA,"1.50",NA,"IFN2",30,80,26,"19920108",1992,11
"20678","42_895","26",46145.125,700.281749604339,26,NA,NA,46145.125,NA,NA,700.281749604339,NA,NA,6146.563902209,3103.52139029196,4.6145125,700.281749604339,254.647908947033,381.971863420549,31.8309886183791,31.8309886183791,0,0,0,0,0,8.77727272727273,4.43181818181818,9.15970672416575,5.58333333333333,1272,42,895,NA,920109,7,7,4,2,3,"S",920114,3,348,2,"0348J08","497","4630",91,164,"2","2","3","3","11",11,2,4,9,1,"60",60,26,7,7,4,3,21,21,3,3,4,2,NA,NA,NA,NA,NA,NA,26,1,1,15,21,1,1,15,NA,NA,NA,NA,26,21,NA,NA,NA,NA,NA,1,2,"W","20",NA,NA,NA,"1",1,2,NA,0,1,2,0,NA,NA,"01",10,NA,"7.00",NA,"IFN2",15,164,26,"19920109",1992,12
"20686","42_902","26",112365.923611111,1382.87961664291,26,NA,NA,112365.923611111,NA,NA,1382.87961664291,NA,NA,13808.4597014785,6336.13512331401,11.2365923611111,1382.87961664291,0,1273.23954473516,95.4929658551372,0,14.1471060526129,0,0,0,0,9.98529411764706,4.58184143222506,10.1713871408125,6.11290322580645,1278,42,902,NA,920109,7,14,4,2,4,"S",920114,3,348,2,"0348J11","504","4630",91,45,"2","2","3","3","11",11,2,3,9,1,"60",75,26,7,0,2,3,21,NA,3,NA,2,NA,NA,NA,NA,NA,NA,NA,26,1,1,20,NA,NA,NA,NA,NA,NA,NA,NA,26,21,NA,NA,NA,NA,NA,1,2,"W","20",NA,NA,NA,"1",1,2,NA,0,1,2,0,NA,NA,"01",52,NA,"4.00",NA,"IFN2",20,45,26,"19920109",1992,12
"20688","42_905","21",4323.0625,31.8309886183791,26,21,NA,231421.611111111,4323.0625,NA,1301.53375684039,31.8309886183791,NA,19441.1299763263,9406.05713673101,23.5744673611111,1333.36474545877,0,413.802852038928,700.281749604339,190.985931710274,14.1471060526129,14.1471060526129,0,0,0,14.5805039787798,7.05437665782493,15.0038087560569,8.35714285714286,2547,42,905,NA,921223,1,34,5,2,3,"S",921223,1,348,2,"0348J13","507","4630",91,173,"2","2","3","3","12",12,2,2,9,1,"48",85,26,6,9,2,3,26,21,3,1,4,3,NA,NA,NA,NA,NA,NA,26,1,1,25,21,1,1,25,NA,NA,NA,NA,26,21,NA,NA,NA,NA,NA,2,3,"W","20",NA,NA,NA,"1",1,2,NA,0,NA,0,0,NA,NA,"01",242,NA,"2.00",NA,"IFN2",25,173,26,"19921223",1992,12
"20706","42_937","26",88709.5625,1018.59163578813,26,NA,NA,88709.5625,NA,NA,1018.59163578813,NA,NA,10531.2825843907,5331.69059357849,8.87095625,1018.59163578813,127.323954473516,763.943726841098,127.323954473516,0,0,0,0,0,0,10.3390625,5.234375,10.5302874189169,6.375,1310,42,937,NA,920109,10,11,4,1,4,"S",920115,7,348,2,"0348J10","501","4628",91,190,"2","2","3","3","11",11,2,3,9,1,"90",80,26,7,0,4,3,21,NA,3,NA,4,NA,NA,NA,NA,NA,NA,NA,26,1,1,20,NA,NA,NA,NA,NA,NA,NA,NA,26,45,NA,NA,NA,NA,NA,1,2,"W","20",NA,NA,NA,"1",1,1,NA,0,1,2,0,NA,NA,"01",146,NA,"3.00",NA,"IFN2",20,190,26,"19920109",1992,12
"20707","42_947","26",6006.25,127.323954473516,26,NA,NA,6006.25,NA,NA,127.323954473516,NA,NA,986.760647169751,381.971863420549,0.600625,127.323954473516,0,127.323954473516,0,0,0,0,0,0,0,7.75,3,7.75,3,1319,42,947,NA,920109,10,1,1,2,1,"S",920115,7,348,2,"0348J02","486","4627",91,168,"2","2","0","0","11",11,2,3,9,1,"80",90,26,0,0,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,1,1,10,NA,NA,NA,NA,NA,NA,NA,NA,26,44,37,NA,NA,NA,NA,1,1,"W","20",NA,NA,NA,"1",1,1,NA,0,NA,0,0,NA,NA,"01",20,NA,"3.25",NA,"IFN2",10,168,26,"19920109",1992,11
"20723","42_990","26",381739.659722222,1110.54782513011,26,NA,NA,381739.659722222,NA,NA,1110.54782513011,NA,NA,22726.4416793944,12290.2983832075,38.1739659722222,1110.54782513011,0,0,286.478897565412,541.126806512444,212.206590789194,56.5884242104517,14.1471060526129,0,0,20.4641719745223,11.0668789808917,20.9204040147442,13,1358,42,990,NA,920110,7,46,5,3,2,"S",920115,10,348,2,"0348K03","487","4625",91,168,"2","2","0","0","11",11,3,3,9,1,"80",90,26,0,7,4,4,NA,37,NA,2,NA,2,NA,NA,NA,NA,NA,NA,26,1,1,29,37,3,6,NA,NA,NA,NA,NA,26,37,15,95,NA,NA,NA,3,2,"W","20",NA,NA,NA,"1",1,3,NA,0,NA,0,0,NA,NA,"01",268,NA,"4.00",NA,"IFN2",29,168,26,"19920110",1992,11
"20855","44_1589","26",11077.5625,31.8309886183791,26,NA,NA,11077.5625,NA,NA,31.8309886183791,NA,NA,670.042310416879,206.901426019464,1.10775625,31.8309886183791,0,0,0,31.8309886183791,0,0,0,0,0,21.05,6.5,21.05,6.5,921,44,1589,NA,940707,3,1,1,1,4,"S",940711,3,589,1,"0589J12","650","4464",94,216,"6","6","0","0","11",11,3,4,9,1,"50",20,26,0,0,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,1,2,25,NA,NA,NA,NA,NA,NA,NA,NA,26,37,38,39,NA,NA,NA,3,1,"W","18",NA,NA,NA,"2",1,1,NA,0,3,4,0,NA,NA,"01",165,NA,"5.50",NA,"IFN2",25,216,26,"19940707",1994,11
"20863","44_1615","25",33545.0625,541.126806512444,26,25,NA,68957.6458333333,33545.0625,NA,293.552450591718,541.126806512444,NA,9332.84586290874,4367.91899374424,10.2502708333333,834.679257104162,0,636.619772367581,127.323954473516,0,28.2942121052258,42.4413181578388,0,0,0,11.1813559322034,5.23305084745763,12.5044017673507,7.05172413793103,1407,44,1615,NA,940809,13,14,4,2,2,"S",940830,13,589,1,"0589K15","651","4461",94,263,"0","4","0","0","00",12,0,1,9,1,"50",65,25,0,6,1,3,NA,26,NA,4,NA,4,NA,NA,NA,NA,NA,NA,25,1,2,25,26,3,1,NA,NA,NA,NA,NA,25,26,37,39,NA,NA,NA,2,2,"W","20",NA,NA,NA,"1",1,2,NA,2,3,4,0,NA,NA,"P204",292,NA,"0.50",NA,"IFN2",25,263,26,"19940809",1994,10
"20881","44_164","26",221853.993055556,671.987537499114,26,NA,NA,221853.993055556,NA,NA,671.987537499114,NA,NA,13361.4111502159,5736.65150433454,22.1853993055556,671.987537499114,0,0,254.647908947033,190.985931710274,169.765272631355,56.5884242104517,0,0,0,19.8834210526316,8.53684210526316,20.502559211243,10.1875,2009,44,164,NA,940908,12,30,4,2,4,"S",941021,12,491,2,"0491J78","644","4537",94,50,"4","4","0","0","09",9,5,5,9,1,"60",50,26,4,9,3,4,24,15,4,1,3,2,NA,NA,NA,NA,NA,NA,26,1,2,32,15,3,6,NA,NA,NA,NA,NA,26,15,45,92,NA,NA,NA,3,2,"W","20",NA,NA,NA,"4",1,2,NA,9,NA,4,0,NA,NA,"M902",172,NA,"10.00",NA,"IFN2",32,50,26,"19940908",1994,11
"20885","44_168","26",98629.25,954.929658551372,26,NA,NA,98629.25,NA,NA,954.929658551372,NA,NA,10883.0150086238,4185.77500331685,9.862925,954.929658551372,0,763.943726841098,190.985931710274,0,0,0,0,0,0,11.3966666666667,4.38333333333333,11.4675920169261,4.75,190,44,168,NA,940530,3,12,4,2,3,"S",940627,3,491,2,"0491J80","638","4536",94,50,"2","2","0","0","10",10,2,4,9,1,"00",45,26,0,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,1,2,30,NA,NA,NA,NA,NA,NA,NA,NA,26,45,NA,NA,NA,NA,NA,2,2,"W","20",NA,NA,NA,"1",1,1,1,3,NA,0,0,NA,NA,"01",85,NA,"4.50",NA,"IFN2",30,50,26,"19940530",1994,11
"21072","44_317","25",66970.0902777778,410.266075525775,26,25,NA,86476,66970.0902777778,NA,350.14087480217,410.266075525775,NA,11915.2232339876,6344.97706459689,15.3446090277778,760.406950327944,0,159.154943091895,381.971863420549,190.985931710274,28.2942121052258,0,0,0,0,15.6695348837209,8.34418604651163,16.0291293703711,9.34285714285715,24,44,317,NA,940717,13,22,4,0,4,"S",940729,12,493,2,"0493M15","690","4523",94,155,"4","4","0","0","10",10,3,4,9,1,"70",70,26,6,6,4,3,24,25,2,4,4,3,26,NA,"2",NA,4,NA,26,1,2,30,25,1,2,31,NA,NA,NA,NA,26,25,78,NA,NA,NA,NA,2,3,"W","20",NA,NA,NA,"5",1,2,NA,3,4,2,0,NA,NA,"01",275,97,"7.00","6.50","IFN2",30,155,26,"19940717",1994,11
